Date,Time,Open,High,Low,Close,Volume
2022.11.17,20:00:00,166.066,166.302,166.004,166.222,7259
2022.11.17,21:00:00,166.222,166.311,166.141,166.176,5899
2022.11.17,22:00:00,166.176,166.308,166.086,166.299,6756
2022.11.17,23:00:00,166.298,166.376,166.229,166.29,2972
2022.11.18,0:00:00,166.277,166.402,166.197,166.39,6040
2022.11.18,1:00:00,166.388,166.544,166.295,166.521,4871
2022.11.18,2:00:00,166.52,166.832,166.479,166.81,6691
2022.11.18,3:00:00,166.81,166.835,166.481,166.492,7643
2022.11.18,4:00:00,166.492,166.603,166.336,166.477,5849
2022.11.18,5:00:00,166.479,166.673,166.351,166.526,6396
2022.11.18,6:00:00,166.527,166.624,166.307,166.342,5303
2022.11.18,7:00:00,166.343,166.618,166.339,166.382,5062
2022.11.18,8:00:00,166.385,166.482,166.256,166.421,6385
2022.11.18,9:00:00,166.425,166.661,166.311,166.644,9440
2022.11.18,10:00:00,166.64,166.998,166.456,166.927,11828
2022.11.18,11:00:00,166.928,167.315,166.783,166.922,11207
2022.11.18,12:00:00,166.923,166.953,166.46,166.473,8633
2022.11.18,13:00:00,166.481,166.62,166.39,166.572,9005
2022.11.18,14:00:00,166.57,166.964,166.504,166.561,8675
2022.11.18,15:00:00,166.564,166.759,166.534,166.609,10245
2022.11.18,16:00:00,166.607,166.648,166.124,166.336,11751
2022.11.18,17:00:00,166.33,166.943,166.213,166.86,11177
2022.11.18,18:00:00,166.855,166.896,166.597,166.641,9269
2022.11.18,19:00:00,166.643,166.696,166.507,166.588,7707
2022.11.18,20:00:00,166.589,166.78,166.546,166.725,7244
2022.11.18,21:00:00,166.726,166.932,166.716,166.922,5346
2022.11.18,22:00:00,166.92,166.985,166.749,166.839,6355
2022.11.18,23:00:00,166.839,166.87,166.743,166.795,3136
2022.11.21,0:00:00,167.004,167.004,166.748,166.825,1235
2022.11.21,1:00:00,166.844,166.948,166.611,166.696,7374
2022.11.21,2:00:00,166.7,166.738,166.432,166.482,6849
2022.11.21,3:00:00,166.483,166.524,166.321,166.356,7554
2022.11.21,4:00:00,166.358,166.413,166.194,166.205,6312
2022.11.21,5:00:00,166.206,166.386,166.206,166.384,5428
2022.11.21,6:00:00,166.383,166.401,166.196,166.207,5544
2022.11.21,7:00:00,166.208,166.303,166.101,166.303,6291
2022.11.21,8:00:00,166.308,166.481,166.235,166.307,7029
2022.11.21,9:00:00,166.313,166.606,166.274,166.475,8822
2022.11.21,10:00:00,166.471,166.94,166.468,166.763,10228
2022.11.21,11:00:00,166.765,167.479,166.72,167.455,11212
2022.11.21,12:00:00,167.452,167.474,167.259,167.421,9685
2022.11.21,13:00:00,167.424,167.655,167.405,167.54,8943
2022.11.21,14:00:00,167.537,167.625,167.365,167.604,9666
2022.11.21,15:00:00,167.603,167.663,167.182,167.216,9784
2022.11.21,16:00:00,167.214,167.358,167.006,167.227,11184
2022.11.21,17:00:00,167.226,167.356,167.07,167.277,10749
2022.11.21,18:00:00,167.279,167.434,167.261,167.278,10015
2022.11.21,19:00:00,167.279,167.717,167.258,167.6,8785
2022.11.21,20:00:00,167.596,167.884,167.566,167.854,6801
2022.11.21,21:00:00,167.852,167.999,167.843,167.973,6383
2022.11.21,22:00:00,167.973,167.975,167.775,167.935,6840
2022.11.21,23:00:00,167.932,168.073,167.861,168.04,4496
2022.11.22,0:00:00,167.961,167.995,167.877,167.952,1458
2022.11.22,1:00:00,167.951,168.099,167.891,168.033,5525
2022.11.22,2:00:00,168.033,168.295,168.013,168.143,8389
2022.11.22,3:00:00,168.143,168.205,168.073,168.097,6590
2022.11.22,4:00:00,168.097,168.198,167.951,168.029,5997
2022.11.22,5:00:00,168.028,168.147,167.97,168.108,4526
2022.11.22,6:00:00,168.108,168.108,167.921,167.98,4461
2022.11.22,7:00:00,167.98,168.055,167.907,167.996,5791
2022.11.22,8:00:00,167.996,168.062,167.935,167.986,6329
2022.11.22,9:00:00,167.983,168.086,167.865,168.002,7549
2022.11.22,10:00:00,168.01,168.095,167.601,167.691,11374
2022.11.22,11:00:00,167.688,167.918,167.504,167.553,10330
2022.11.22,12:00:00,167.553,167.706,167.342,167.674,8113
2022.11.22,13:00:00,167.672,167.797,167.549,167.651,8320
2022.11.22,14:00:00,167.653,167.972,167.605,167.928,8330
2022.11.22,15:00:00,167.929,168.191,167.874,168.01,9987
2022.11.22,16:00:00,168.009,168.044,167.735,167.797,11281
2022.11.22,17:00:00,167.81,167.97,167.699,167.916,10897
2022.11.22,18:00:00,167.918,167.999,167.676,167.84,8843
2022.11.22,19:00:00,167.839,167.842,167.695,167.807,6746
2022.11.22,20:00:00,167.806,167.897,167.789,167.89,5989
2022.11.22,21:00:00,167.889,167.893,167.715,167.789,4934
2022.11.22,22:00:00,167.787,167.914,167.781,167.89,4924
2022.11.22,23:00:00,167.888,167.946,167.783,167.845,3080
2022.11.23,0:00:00,167.843,167.88,167.737,167.775,2474
2022.11.23,1:00:00,167.782,167.886,167.725,167.882,4248
2022.11.23,2:00:00,167.882,167.901,167.753,167.813,4736
2022.11.23,3:00:00,167.814,167.998,167.796,167.969,7471
2022.11.23,4:00:00,167.97,167.991,167.883,167.96,4714
2022.11.23,5:00:00,167.96,167.989,167.896,167.965,2974
2022.11.23,6:00:00,167.964,168.027,167.92,167.989,2596
2022.11.23,7:00:00,167.987,168.05,167.975,168.003,3395
2022.11.23,8:00:00,168.008,168.082,167.974,168.007,4475
2022.11.23,9:00:00,168,168.172,167.964,168.035,8422
2022.11.23,10:00:00,168.035,168.123,167.77,168.029,8857
2022.11.23,11:00:00,168.03,168.677,167.993,168.473,8289
2022.11.23,12:00:00,168.471,168.674,168.392,168.654,7622
2022.11.23,13:00:00,168.658,168.991,168.549,168.846,7967
2022.11.23,14:00:00,168.845,168.877,168.632,168.704,8375
2022.11.23,15:00:00,168.705,168.997,168.629,168.847,11552
2022.11.23,16:00:00,168.851,168.983,168.191,168.275,12413
2022.11.23,17:00:00,168.235,168.84,168.144,168.606,13098
2022.11.23,18:00:00,168.604,168.644,168.171,168.251,10086
2022.11.23,19:00:00,168.245,168.349,168.043,168.221,7021
2022.11.23,20:00:00,168.22,168.364,168.193,168.202,6528
2022.11.23,21:00:00,168.202,168.369,167.911,168.188,10071
2022.11.23,22:00:00,168.19,168.316,168.168,168.298,7773
2022.11.23,23:00:00,168.296,168.357,168.166,168.235,3124
2022.11.24,0:00:00,168.237,168.304,168.101,168.142,2942
2022.11.24,1:00:00,168.168,168.263,168.063,168.157,8102
2022.11.24,2:00:00,168.153,168.282,167.902,168.06,6539
2022.11.24,3:00:00,168.059,168.078,167.743,167.759,7238
2022.11.24,4:00:00,167.758,167.966,167.706,167.943,5894
2022.11.24,5:00:00,167.94,167.944,167.741,167.808,6131
2022.11.24,6:00:00,167.809,168,167.657,167.99,6335
2022.11.24,7:00:00,167.988,168.07,167.926,168.008,5311
2022.11.24,8:00:00,168.005,168.024,167.758,167.765,6754
2022.11.24,9:00:00,167.764,167.931,167.505,167.909,8217
2022.11.24,10:00:00,167.91,168.102,167.584,167.632,9885
2022.11.24,11:00:00,167.635,167.693,167.395,167.583,9393
2022.11.24,12:00:00,167.584,167.792,167.157,167.343,9499
2022.11.24,13:00:00,167.336,167.781,167.166,167.727,8233
2022.11.24,14:00:00,167.727,167.84,167.347,167.499,8090
2022.11.24,15:00:00,167.497,167.612,167.351,167.591,9162
2022.11.24,16:00:00,167.592,167.908,167.514,167.739,8917
2022.11.24,17:00:00,167.739,168.023,167.578,167.968,8308
2022.11.24,18:00:00,167.968,168.014,167.783,167.796,6361
2022.11.24,19:00:00,167.795,167.935,167.712,167.796,4094
2022.11.24,20:00:00,167.797,167.807,167.633,167.734,1517
2022.11.24,21:00:00,167.739,167.821,167.703,167.815,1824
2022.11.24,22:00:00,167.809,167.883,167.736,167.866,3191
2022.11.24,23:00:00,167.865,167.95,167.819,167.849,2671
2022.11.25,0:00:00,167.762,167.894,167.748,167.799,708
2022.11.25,1:00:00,167.796,168.103,167.783,167.871,3663
2022.11.25,2:00:00,167.871,168.289,167.727,168.161,6198
2022.11.25,3:00:00,168.161,168.307,167.866,167.926,5786
2022.11.25,4:00:00,167.926,168.018,167.812,167.979,4196
2022.11.25,5:00:00,167.978,168.033,167.885,167.934,3738
2022.11.25,6:00:00,167.933,167.94,167.782,167.848,5022
2022.11.25,7:00:00,167.849,167.929,167.655,167.791,4498
2022.11.25,8:00:00,167.796,167.832,167.642,167.826,4608
2022.11.25,9:00:00,167.824,167.912,167.757,167.81,7448
2022.11.25,10:00:00,167.81,168.158,167.713,168.117,9204
2022.11.25,11:00:00,168.115,168.601,168.019,168.387,8841
2022.11.25,12:00:00,168.389,168.79,168.359,168.705,7778
2022.11.25,13:00:00,168.705,168.767,168.589,168.697,6649
2022.11.25,14:00:00,168.703,168.737,168.357,168.395,6765
2022.11.25,15:00:00,168.391,168.55,168.187,168.315,9098
2022.11.25,16:00:00,168.319,168.424,168.228,168.308,9564
2022.11.25,17:00:00,168.306,168.438,168.084,168.387,8656
2022.11.25,18:00:00,168.385,168.438,168.209,168.432,9289
2022.11.25,19:00:00,168.434,168.521,168.196,168.29,5477
2022.11.25,20:00:00,168.291,168.298,167.841,167.94,3680
2022.11.25,21:00:00,167.952,168.14,167.792,168.116,5513
2022.11.25,22:00:00,168.093,168.298,167.958,168.119,2465
2022.11.25,23:00:00,168.12,168.325,168.067,168.241,964
2022.11.28,0:00:00,167.937,168.175,167.903,167.993,1115
2022.11.28,1:00:00,167.994,168.158,167.946,167.996,5405
2022.11.28,2:00:00,167.995,168.058,167.605,167.762,6930
2022.11.28,3:00:00,167.76,167.78,166.854,166.95,6685
2022.11.28,4:00:00,166.951,166.978,166.585,166.953,7674
2022.11.28,5:00:00,166.954,167.113,166.778,167.037,6415
2022.11.28,6:00:00,167.034,167.131,166.905,166.974,5941
2022.11.28,7:00:00,166.975,167.056,166.708,166.716,5575
2022.11.28,8:00:00,166.717,166.945,166.549,166.788,6875
2022.11.28,9:00:00,166.788,166.97,166.342,166.877,8797
2022.11.28,10:00:00,166.875,166.918,166.28,166.637,11836
2022.11.28,11:00:00,166.638,166.808,166.438,166.532,11301
2022.11.28,12:00:00,166.526,166.59,166.415,166.541,9977
2022.11.28,13:00:00,166.542,167.089,166.524,167.089,9929
2022.11.28,14:00:00,167.081,167.366,166.877,167.212,8638
2022.11.28,15:00:00,167.213,167.443,167.067,167.263,10692
2022.11.28,16:00:00,167.263,167.299,166.786,166.895,11671
2022.11.28,17:00:00,166.896,167.264,166.829,167.055,12234
2022.11.28,18:00:00,167.05,167.106,166.825,166.923,8919
2022.11.28,19:00:00,166.924,166.969,166.564,166.566,9387
2022.11.28,20:00:00,166.567,166.725,166.395,166.426,6907
2022.11.28,21:00:00,166.427,166.441,165.967,165.972,6005
2022.11.28,22:00:00,165.971,166.022,165.838,166.003,6147
2022.11.28,23:00:00,166.002,166.178,165.971,166.076,4719
2022.11.29,0:00:00,166.083,166.137,165.943,166.055,1661
2022.11.29,1:00:00,166.062,166.196,165.901,165.901,6599
2022.11.29,2:00:00,165.901,166.258,165.816,166.067,6384
2022.11.29,3:00:00,166.066,166.604,166.043,166.359,9324
2022.11.29,4:00:00,166.359,166.42,166.183,166.404,7032
2022.11.29,5:00:00,166.404,166.436,166.184,166.367,7025
2022.11.29,6:00:00,166.368,166.615,166.362,166.438,5949
2022.11.29,7:00:00,166.439,166.511,166.33,166.387,5913
2022.11.29,8:00:00,166.387,166.485,166.076,166.178,8220
2022.11.29,9:00:00,166.17,166.454,165.88,166.422,10032
2022.11.29,10:00:00,166.422,166.668,166.142,166.415,10847
2022.11.29,11:00:00,166.416,166.484,165.526,165.558,9939
2022.11.29,12:00:00,165.562,165.982,165.535,165.707,9302
2022.11.29,13:00:00,165.707,165.926,165.553,165.876,8299
2022.11.29,14:00:00,165.876,166.073,165.716,166.019,7521
2022.11.29,15:00:00,166.022,166.354,165.996,166.133,11045
2022.11.29,16:00:00,166.133,166.197,165.866,165.916,11717
2022.11.29,17:00:00,165.906,166.158,165.83,165.977,11978
2022.11.29,18:00:00,165.979,166.025,165.592,165.838,10798
2022.11.29,19:00:00,165.839,165.984,165.726,165.757,7634
2022.11.29,20:00:00,165.756,165.793,165.591,165.729,6488
2022.11.29,21:00:00,165.73,165.802,165.64,165.715,6726
2022.11.29,22:00:00,165.712,165.865,165.644,165.799,5541
2022.11.29,23:00:00,165.801,165.815,165.584,165.684,3187
2022.11.30,0:00:00,165.534,165.845,165.534,165.702,2445
2022.11.30,1:00:00,165.702,165.843,165.647,165.746,3376
2022.11.30,2:00:00,165.749,166.215,165.71,166.011,6375
2022.11.30,3:00:00,166.012,166.038,165.875,165.965,6410
2022.11.30,4:00:00,165.964,166.127,165.906,166.122,6698
2022.11.30,5:00:00,166.122,166.264,166.089,166.211,4990
2022.11.30,6:00:00,166.209,166.22,166.047,166.103,4370
2022.11.30,7:00:00,166.104,166.195,165.879,165.879,5521
2022.11.30,8:00:00,165.877,165.915,165.465,165.745,5346
2022.11.30,9:00:00,165.741,165.849,165.539,165.771,7802
2022.11.30,10:00:00,165.769,166.203,165.769,166.181,10410
2022.11.30,11:00:00,166.182,166.743,166.178,166.714,8982
2022.11.30,12:00:00,166.714,166.949,166.454,166.475,9486
2022.11.30,13:00:00,166.475,166.697,166.462,166.658,8461
2022.11.30,14:00:00,166.657,166.657,166.331,166.617,7903
2022.11.30,15:00:00,166.615,167.152,166.565,167.076,11839
2022.11.30,16:00:00,167.071,167.382,166.985,167.211,11972
2022.11.30,17:00:00,167.211,167.402,166.115,166.156,13461
2022.11.30,18:00:00,166.165,166.635,166.05,166.614,11906
2022.11.30,19:00:00,166.609,166.645,166.197,166.445,10294
2022.11.30,20:00:00,166.446,166.519,166.02,166.064,11142
2022.11.30,21:00:00,166.075,166.454,165.981,166.344,13496
2022.11.30,22:00:00,166.352,166.5,166.238,166.458,10933
2022.11.30,23:00:00,166.454,166.555,166.273,166.357,6986
2022.12.01,0:00:00,166.474,166.515,166.206,166.471,1635
2022.12.01,1:00:00,166.47,166.562,165.832,165.863,7804
2022.12.01,2:00:00,165.858,166.077,165.469,165.546,8956
2022.12.01,3:00:00,165.546,165.566,165.165,165.266,9873
2022.12.01,4:00:00,165.266,165.454,165.04,165.148,8156
2022.12.01,5:00:00,165.146,165.414,165.076,165.322,5913
2022.12.01,6:00:00,165.325,165.49,165.177,165.349,5065
2022.12.01,7:00:00,165.352,165.397,164.846,165.075,8540
2022.12.01,8:00:00,165.073,165.211,164.943,165.007,7816
2022.12.01,9:00:00,165.012,165.056,164.51,164.87,11183
2022.12.01,10:00:00,164.87,165.245,164.867,165.222,11783
2022.12.01,11:00:00,165.224,165.739,165.174,165.649,10418
2022.12.01,12:00:00,165.645,165.784,165.463,165.67,10236
2022.12.01,13:00:00,165.669,165.76,165.499,165.716,9279
2022.12.01,14:00:00,165.715,166.113,165.695,166.074,9634
2022.12.01,15:00:00,166.073,166.444,165.873,166.348,12608
2022.12.01,16:00:00,166.347,167.227,166.347,166.981,13165
2022.12.01,17:00:00,166.912,167.069,166.515,166.739,15664
2022.12.01,18:00:00,166.738,166.777,165.98,166.057,12442
2022.12.01,19:00:00,166.059,166.085,165.842,166.03,11416
2022.12.01,20:00:00,166.034,166.184,165.839,165.905,8446
2022.12.01,21:00:00,165.902,165.931,165.689,165.822,9472
2022.12.01,22:00:00,165.82,165.821,165.566,165.664,8118
2022.12.01,23:00:00,165.662,165.883,165.592,165.752,3842
2022.12.02,0:00:00,165.72,165.873,165.697,165.829,677
2022.12.02,1:00:00,165.83,165.925,165.655,165.666,5670
2022.12.02,2:00:00,165.668,165.851,165.561,165.784,7613
2022.12.02,3:00:00,165.782,165.786,165.313,165.414,7243
2022.12.02,4:00:00,165.416,165.534,165.255,165.429,7439
2022.12.02,5:00:00,165.43,165.582,165.4,165.572,5724
2022.12.02,6:00:00,165.571,165.616,165.357,165.466,5779
2022.12.02,7:00:00,165.468,165.503,165.199,165.267,6257
2022.12.02,8:00:00,165.269,165.399,165.198,165.323,7521
2022.12.02,9:00:00,165.318,165.321,164.733,165.083,9649
2022.12.02,10:00:00,165.082,165.171,164.204,164.281,11753
2022.12.02,11:00:00,164.283,164.556,164.035,164.451,10821
2022.12.02,12:00:00,164.457,164.619,164.274,164.53,8848
2022.12.02,13:00:00,164.533,164.601,164.34,164.518,7695
2022.12.02,14:00:00,164.525,164.81,164.464,164.784,8590
2022.12.02,15:00:00,164.781,165.197,164.396,164.982,14227
2022.12.02,16:00:00,164.982,165.469,164.939,165.429,15194
2022.12.02,17:00:00,165.429,165.494,165.172,165.49,12144
2022.12.02,18:00:00,165.489,165.983,165.452,165.78,11897
2022.12.02,19:00:00,165.781,165.839,165.242,165.318,8552
2022.12.02,20:00:00,165.323,165.456,165.183,165.23,5876
2022.12.02,21:00:00,165.232,165.294,165.032,165.197,5931
2022.12.02,22:00:00,165.202,165.286,164.883,164.96,6165
2022.12.02,23:00:00,164.958,165.153,164.869,165.109,3236
2022.12.05,0:00:00,165.214,165.214,164.826,164.892,255
2022.12.05,1:00:00,164.881,165.38,164.881,165.342,4941
2022.12.05,2:00:00,165.344,165.662,165.282,165.508,5885
2022.12.05,3:00:00,165.507,165.664,165.323,165.464,7485
2022.12.05,4:00:00,165.466,165.668,165.431,165.647,5865
2022.12.05,5:00:00,165.647,165.823,165.608,165.69,4623
2022.12.05,6:00:00,165.683,165.908,165.651,165.754,4801
2022.12.05,7:00:00,165.757,166.058,165.719,165.956,4905
2022.12.05,8:00:00,165.956,166.106,165.871,165.971,6439
2022.12.05,9:00:00,165.978,166.345,165.969,166.143,8365
2022.12.05,10:00:00,166.139,166.255,165.529,166.227,9790
2022.12.05,11:00:00,166.229,166.301,165.87,166.117,9154
2022.12.05,12:00:00,166.118,166.221,165.592,165.811,8735
2022.12.05,13:00:00,165.808,166.146,165.806,166.071,8544
2022.12.05,14:00:00,166.072,166.393,166.035,166.303,8677
2022.12.05,15:00:00,166.302,166.437,166.17,166.332,11080
2022.12.05,16:00:00,166.335,166.57,166.269,166.364,11089
2022.12.05,17:00:00,166.33,166.561,166.065,166.516,13367
2022.12.05,18:00:00,166.514,166.55,166.097,166.15,10433
2022.12.05,19:00:00,166.148,166.467,166.137,166.435,7931
2022.12.05,20:00:00,166.435,166.57,166.362,166.485,6265
2022.12.05,21:00:00,166.488,166.53,166.297,166.383,7329
2022.12.05,22:00:00,166.382,166.665,166.313,166.636,7718
2022.12.05,23:00:00,166.636,166.819,166.598,166.718,3716
2022.12.06,0:00:00,166.532,166.717,166.484,166.673,4652
2022.12.06,1:00:00,166.667,166.825,166.514,166.518,4863
2022.12.06,2:00:00,166.518,166.701,166.398,166.701,5997
2022.12.06,3:00:00,166.703,166.802,166.564,166.641,8152
2022.12.06,4:00:00,166.64,167.286,166.616,167.129,7790
2022.12.06,5:00:00,167.127,167.2,166.929,167,6264
2022.12.06,6:00:00,167.001,167.076,166.834,166.855,5344
2022.12.06,7:00:00,166.853,167.056,166.804,167.012,6309
2022.12.06,8:00:00,167.012,167.247,166.826,167.235,6730
2022.12.06,9:00:00,167.238,167.49,167.068,167.095,8967
2022.12.06,10:00:00,167.094,167.194,166.44,166.453,10856
2022.12.06,11:00:00,166.454,166.696,166.328,166.556,9155
2022.12.06,12:00:00,166.556,166.63,166.261,166.357,8926
2022.12.06,13:00:00,166.355,166.671,166.153,166.492,9592
2022.12.06,14:00:00,166.491,166.56,166.296,166.36,9259
2022.12.06,15:00:00,166.358,166.515,166.226,166.444,9935
2022.12.06,16:00:00,166.445,166.629,166.262,166.332,11340
2022.12.06,17:00:00,166.329,167.007,166.137,167.003,12574
2022.12.06,18:00:00,167.002,167.255,166.754,166.761,11396
2022.12.06,19:00:00,166.762,166.847,166.553,166.604,8770
2022.12.06,20:00:00,166.605,166.698,166.368,166.384,7404
2022.12.06,21:00:00,166.386,166.433,166.169,166.255,7028
2022.12.06,22:00:00,166.253,166.315,166.166,166.244,5306
2022.12.06,23:00:00,166.243,166.303,166.128,166.128,3359
2022.12.07,0:00:00,166.133,166.243,166.092,166.148,3740
2022.12.07,1:00:00,166.146,166.186,165.981,166.07,4449
2022.12.07,2:00:00,166.07,166.491,165.955,166.372,5285
2022.12.07,3:00:00,166.372,166.524,166.228,166.291,7283
2022.12.07,4:00:00,166.288,166.394,166.174,166.307,6474
2022.12.07,5:00:00,166.306,166.505,166.299,166.464,5040
2022.12.07,6:00:00,166.466,166.746,166.415,166.71,4750
2022.12.07,7:00:00,166.712,166.719,166.506,166.645,6628
2022.12.07,8:00:00,166.644,166.975,166.457,166.743,7152
2022.12.07,9:00:00,166.745,166.897,166.631,166.716,9907
2022.12.07,10:00:00,166.718,167.186,166.665,167.047,10345
2022.12.07,11:00:00,167.043,167.15,166.666,166.923,8907
2022.12.07,12:00:00,166.922,167.423,166.849,167.338,8567
2022.12.07,13:00:00,167.336,167.401,167.124,167.225,8252
2022.12.07,14:00:00,167.224,167.384,167.088,167.276,8666
2022.12.07,15:00:00,167.276,167.321,166.825,166.905,12030
2022.12.07,16:00:00,166.908,166.999,166.511,166.833,12644
2022.12.07,17:00:00,166.835,167.039,166.358,166.7,14195
2022.12.07,18:00:00,166.701,166.843,166.313,166.514,10486
2022.12.07,19:00:00,166.514,166.743,166.434,166.667,8931
2022.12.07,20:00:00,166.666,166.671,166.493,166.546,8263
2022.12.07,21:00:00,166.548,166.563,166.396,166.467,7213
2022.12.07,22:00:00,166.466,166.622,166.414,166.621,6733
2022.12.07,23:00:00,166.622,166.797,166.573,166.698,4832
2022.12.08,0:00:00,166.65,166.715,166.482,166.508,2334
2022.12.08,1:00:00,166.508,166.63,166.367,166.514,4899
2022.12.08,2:00:00,166.514,166.749,166.402,166.639,6701
2022.12.08,3:00:00,166.642,166.94,166.595,166.764,8230
2022.12.08,4:00:00,166.768,166.948,166.678,166.873,6895
2022.12.08,5:00:00,166.873,166.987,166.77,166.864,6187
2022.12.08,6:00:00,166.867,167.176,166.826,166.875,5686
2022.12.08,7:00:00,166.875,167.084,166.866,167.084,6183
2022.12.08,8:00:00,167.084,167.092,166.767,166.849,6337
2022.12.08,9:00:00,166.852,167.001,166.721,166.802,8030
2022.12.08,10:00:00,166.801,167.018,166.577,166.617,9464
2022.12.08,11:00:00,166.619,166.859,166.55,166.729,8154
2022.12.08,12:00:00,166.73,166.744,166.461,166.56,7043
2022.12.08,13:00:00,166.568,166.633,166.282,166.536,5990
2022.12.08,14:00:00,166.534,166.783,166.42,166.52,7505
2022.12.08,15:00:00,166.52,166.953,166.477,166.846,10339
2022.12.08,16:00:00,166.852,167.034,166.68,166.97,11655
2022.12.08,17:00:00,166.971,167.016,166.677,166.779,9789
2022.12.08,18:00:00,166.779,166.981,166.612,166.928,9294
2022.12.08,19:00:00,166.926,167.087,166.838,167.06,7440
2022.12.08,20:00:00,167.058,167.279,167,167.273,6746
2022.12.08,21:00:00,167.273,167.341,167.237,167.317,7120
2022.12.08,22:00:00,167.318,167.336,167.207,167.278,5315
2022.12.08,23:00:00,167.271,167.305,167.153,167.153,3587
2022.12.09,0:00:00,167.108,167.155,167.018,167.107,1977
2022.12.09,1:00:00,167.108,167.194,167.022,167.156,3988
2022.12.09,2:00:00,167.143,167.401,167.104,167.229,7506
2022.12.09,3:00:00,167.229,167.253,166.799,166.969,9400
2022.12.09,4:00:00,166.969,167.084,166.797,166.914,7338
2022.12.09,5:00:00,166.916,166.925,166.619,166.759,6924
2022.12.09,6:00:00,166.765,166.915,166.738,166.876,4489
2022.12.09,7:00:00,166.875,167.004,166.691,166.915,5521
2022.12.09,8:00:00,166.911,166.954,166.742,166.766,6218
2022.12.09,9:00:00,166.769,167.195,166.766,167.111,8807
2022.12.09,10:00:00,167.113,167.177,166.753,166.772,8806
2022.12.09,11:00:00,166.771,166.972,166.699,166.815,8768
2022.12.09,12:00:00,166.814,166.926,166.494,166.743,7026
2022.12.09,13:00:00,166.744,166.909,166.545,166.609,7932
2022.12.09,14:00:00,166.609,166.851,166.587,166.765,7268
2022.12.09,15:00:00,166.764,167.177,166.239,166.935,12212
2022.12.09,16:00:00,166.933,167.318,166.933,167.219,12169
2022.12.09,17:00:00,167.326,168.054,167.15,167.936,12377
2022.12.09,18:00:00,167.936,167.986,167.724,167.899,9560
2022.12.09,19:00:00,167.898,167.898,167.575,167.674,7622
2022.12.09,20:00:00,167.672,167.691,167.382,167.465,5864
2022.12.09,21:00:00,167.465,167.523,167.382,167.483,6147
2022.12.09,22:00:00,167.483,167.547,167.438,167.542,6110
2022.12.09,23:00:00,167.543,167.554,167.38,167.436,2830
2022.12.12,0:00:00,167.248,167.558,167.225,167.357,1560
2022.12.12,1:00:00,167.362,167.494,167.273,167.28,4257
2022.12.12,2:00:00,167.282,167.432,167.116,167.229,5657
2022.12.12,3:00:00,167.228,167.47,167.125,167.268,7220
2022.12.12,4:00:00,167.267,167.332,167.233,167.315,5656
2022.12.12,5:00:00,167.314,167.362,167.264,167.335,4421
2022.12.12,6:00:00,167.336,167.522,167.291,167.486,4134
2022.12.12,7:00:00,167.485,167.631,167.48,167.512,5264
2022.12.12,8:00:00,167.511,167.578,167.327,167.33,6064
2022.12.12,9:00:00,167.331,167.644,167.1,167.544,8283
2022.12.12,10:00:00,167.543,167.853,167.395,167.724,9473
2022.12.12,11:00:00,167.724,167.992,167.683,167.72,9625
2022.12.12,12:00:00,167.722,168.074,167.706,167.928,7684
2022.12.12,13:00:00,167.93,168.119,167.846,167.959,6944
2022.12.12,14:00:00,167.959,168.385,167.901,168.33,6953
2022.12.12,15:00:00,168.33,168.629,168.275,168.427,8077
2022.12.12,16:00:00,168.426,168.44,168.084,168.322,9260
2022.12.12,17:00:00,168.324,168.67,168.296,168.357,10622
2022.12.12,18:00:00,168.358,168.981,168.252,168.852,10157
2022.12.12,19:00:00,168.852,169.014,168.81,168.95,6928
2022.12.12,20:00:00,168.944,168.994,168.676,168.743,8702
2022.12.12,21:00:00,168.74,168.951,168.677,168.867,6900
2022.12.12,22:00:00,168.87,169.002,168.855,168.989,5308
2022.12.12,23:00:00,168.985,169.019,168.747,168.782,2538
2022.12.13,0:00:00,168.824,168.924,168.483,168.641,4480
2022.12.13,1:00:00,168.555,168.845,168.555,168.71,1474
2022.12.13,2:00:00,168.711,169.131,168.659,169.121,5345
2022.12.13,3:00:00,169.119,169.178,168.903,168.979,7050
2022.12.13,4:00:00,168.981,169.136,168.95,168.95,5908
2022.12.13,5:00:00,168.951,168.995,168.746,168.83,5465
2022.12.13,6:00:00,168.831,169.037,168.8,168.905,4589
2022.12.13,7:00:00,168.915,169.043,168.853,168.941,5581
2022.12.13,8:00:00,168.938,169.053,168.871,168.949,5717
2022.12.13,9:00:00,168.948,169.273,168.78,168.8,8302
2022.12.13,10:00:00,168.8,168.875,168.494,168.855,10825
2022.12.13,11:00:00,168.856,169.131,168.641,168.985,8696
2022.12.13,12:00:00,168.985,169.204,168.921,168.989,8189
2022.12.13,13:00:00,168.988,169.213,168.893,169.066,7427
2022.12.13,14:00:00,169.061,169.079,168.858,168.918,8292
2022.12.13,15:00:00,168.92,169.06,167.416,167.741,13529
2022.12.13,16:00:00,167.736,167.907,167.409,167.647,16035
2022.12.13,17:00:00,167.65,167.685,167.409,167.547,14825
2022.12.13,18:00:00,167.548,167.593,167.101,167.218,12998
2022.12.13,19:00:00,167.217,167.366,167.092,167.353,11404
2022.12.13,20:00:00,167.35,167.556,167.314,167.402,10782
2022.12.13,21:00:00,167.399,167.678,167.354,167.624,8797
2022.12.13,22:00:00,167.621,167.728,167.534,167.63,8237
2022.12.13,23:00:00,167.631,167.737,167.58,167.588,3599
2022.12.14,0:00:00,167.644,167.735,167.478,167.481,3363
