Zone_ID,Datetimetry,Datetime,Open,High,Low,Close,Volume,MA_10
177,2024-08-12 07,8/12/2024 7:30,187.945,188.078,187.831,187.979,871,187.9571
177,2024-08-12 07,8/12/2024 7:45,187.984,188.062,187.931,187.971,776,187.9687
178,2024-08-12 19,8/12/2024 19:00,188.083,188.122,187.877,187.898,572,187.9081
178,2024-08-12 19,8/12/2024 19:15,187.892,187.983,187.857,187.906,532,187.9002
178,2024-08-12 19,8/12/2024 19:30,187.905,187.931,187.726,187.738,537,187.8855
178,2024-08-12 19,8/12/2024 19:45,187.742,187.92,187.709,187.912,516,187.8829
178,2024-08-12 20,8/12/2024 20:00,187.904,187.979,187.866,187.972,349,187.8967
178,2024-08-12 20,8/12/2024 20:15,187.971,188.01,187.892,187.901,291,187.8985
178,2024-08-12 20,8/12/2024 20:30,187.901,187.948,187.891,187.891,256,187.9034
178,2024-08-12 20,8/12/2024 20:45,187.898,187.909,187.863,187.87,381,187.9101
179,2024-08-12 23,8/12/2024 23:00,187.845,187.957,187.79,187.868,484,187.8395
179,2024-08-12 23,8/12/2024 23:15,187.869,187.894,187.795,187.795,407,187.832
179,2024-08-12 23,8/12/2024 23:30,187.792,187.847,187.608,187.652,526,187.8125
179,2024-08-12 23,8/12/2024 23:45,187.657,187.747,187.571,187.746,738,187.8012
179,2024-08-13 00,8/13/2024 0:00,187.751,187.881,187.712,187.748,1014,187.7922
179,2024-08-13 00,8/13/2024 0:15,187.753,187.905,187.741,187.85,775,187.7963
179,2024-08-13 00,8/13/2024 0:30,187.845,187.845,187.647,187.745,934,187.7877
179,2024-08-13 00,8/13/2024 0:45,187.751,188.06,187.745,188.001,901,187.8083
180,2024-08-13 13,8/13/2024 13:00,188.772,188.901,187.973,188.336,1855,188.5674
180,2024-08-13 13,8/13/2024 13:15,188.332,188.546,188.249,188.325,1994,188.539
180,2024-08-13 13,8/13/2024 13:30,188.321,188.696,188.195,188.675,1813,188.5323
180,2024-08-13 13,8/13/2024 13:45,188.681,188.823,188.472,188.518,1326,188.5326
180,2024-08-13 14,8/13/2024 14:00,188.523,188.589,188.245,188.374,1503,188.5187
180,2024-08-13 14,8/13/2024 14:15,188.369,188.6,188.293,188.6,1325,188.5303
180,2024-08-13 14,8/13/2024 14:30,188.595,188.766,188.45,188.738,1119,188.5476
180,2024-08-13 14,8/13/2024 14:45,188.742,188.777,188.427,188.512,1103,188.551
181,2024-08-13 21,8/13/2024 21:00,188.76,188.815,188.726,188.807,194,188.8132
181,2024-08-13 21,8/13/2024 21:15,188.808,188.847,188.808,188.844,211,188.8241
181,2024-08-13 21,8/13/2024 21:30,188.827,188.876,188.717,188.83,449,188.8383
181,2024-08-13 21,8/13/2024 21:45,188.83,188.876,188.722,188.79,421,188.8495
181,2024-08-13 22,8/13/2024 22:00,188.767,188.902,188.767,188.89,489,188.8556
181,2024-08-13 22,8/13/2024 22:15,188.888,188.899,188.777,188.862,434,188.8528
181,2024-08-13 22,8/13/2024 22:30,188.86,188.89,188.707,188.785,398,188.8395
181,2024-08-13 22,8/13/2024 22:45,188.783,188.858,188.743,188.858,256,188.8362
182,2024-08-14 02,8/14/2024 2:00,188.91,188.912,188.374,188.396,1297,189.0271
182,2024-08-14 02,8/14/2024 2:15,188.398,188.493,188.188,188.438,1168,188.9667
182,2024-08-14 02,8/14/2024 2:30,188.439,188.458,187.861,188.134,1563,188.858
182,2024-08-14 02,8/14/2024 2:45,188.135,188.403,188.108,188.315,939,188.769
182,2024-08-14 03,8/14/2024 3:00,188.316,188.364,188.103,188.217,954,188.6743
182,2024-08-14 03,8/14/2024 3:15,188.221,188.397,188.176,188.361,831,188.5911
182,2024-08-14 03,8/14/2024 3:30,188.367,188.8,188.36,188.716,1261,188.5468
182,2024-08-14 03,8/14/2024 3:45,188.715,188.874,188.681,188.693,895,188.5195
183,2024-08-14 06,8/14/2024 6:00,189.165,189.203,188.437,188.487,1483,188.8645
183,2024-08-14 06,8/14/2024 6:15,188.485,188.847,188.455,188.768,1022,188.872
183,2024-08-14 06,8/14/2024 6:30,188.769,188.953,188.631,188.937,1084,188.8851
183,2024-08-14 06,8/14/2024 6:45,188.936,188.982,188.824,188.901,878,188.8734
183,2024-08-14 07,8/14/2024 7:00,188.902,189.136,188.847,188.981,1058,188.8748
183,2024-08-14 07,8/14/2024 7:15,188.984,189.08,188.941,188.954,849,188.8858
183,2024-08-14 07,8/14/2024 7:30,188.949,189.128,188.897,189.031,791,188.904
183,2024-08-14 07,8/14/2024 7:45,189.03,189.264,188.971,189.239,886,188.9416
184,2024-08-14 11,8/14/2024 11:00,188.621,188.761,188.618,188.747,606,188.853
184,2024-08-14 11,8/14/2024 11:15,188.741,188.772,188.661,188.703,566,188.8338
184,2024-08-14 11,8/14/2024 11:30,188.702,188.73,188.612,188.663,527,188.8068
184,2024-08-14 11,8/14/2024 11:45,188.658,188.735,188.564,188.725,662,188.7749
184,2024-08-14 12,8/14/2024 12:00,188.729,188.872,188.718,188.855,724,188.7654
184,2024-08-14 12,8/14/2024 12:15,188.85,188.94,188.734,188.85,1071,188.7473
184,2024-08-14 12,8/14/2024 12:30,188.839,189.411,188.373,189.1,3002,188.7752
184,2024-08-14 12,8/14/2024 12:45,189.095,189.261,189.05,189.139,1629,188.8134
185,2024-08-14 14,8/14/2024 14:00,188.878,188.929,188.547,188.663,1432,188.9441
185,2024-08-14 14,8/14/2024 14:15,188.667,188.966,188.652,188.843,1227,188.9559
185,2024-08-14 14,8/14/2024 14:30,188.832,188.897,188.525,188.623,1525,188.9327
185,2024-08-14 14,8/14/2024 14:45,188.624,188.708,188.493,188.661,1373,188.9138
185,2024-08-14 15,8/14/2024 15:00,188.659,188.686,188.447,188.5,1015,188.8538
185,2024-08-14 15,8/14/2024 15:15,188.495,188.533,188.331,188.44,809,188.7839
185,2024-08-14 15,8/14/2024 15:30,188.442,188.628,188.427,188.582,743,188.7114
185,2024-08-14 15,8/14/2024 15:45,188.585,188.696,188.572,188.685,644,188.6681
186,2024-08-14 21,8/14/2024 21:00,188.805,188.818,188.735,188.743,50,188.9299
186,2024-08-14 21,8/14/2024 21:15,188.742,188.928,188.741,188.868,165,188.9262
186,2024-08-14 21,8/14/2024 21:30,188.862,188.889,188.738,188.889,329,188.9284
186,2024-08-14 21,8/14/2024 21:45,188.891,188.898,188.833,188.887,312,188.9269
186,2024-08-14 22,8/14/2024 22:00,188.862,188.89,188.708,188.787,359,188.9112
186,2024-08-14 22,8/14/2024 22:15,188.788,188.795,188.679,188.694,237,188.8844
186,2024-08-14 22,8/14/2024 22:30,188.693,188.843,188.684,188.818,318,188.8567
186,2024-08-14 22,8/14/2024 22:45,188.82,188.899,188.804,188.878,310,188.8341
187,2024-08-15 05,8/15/2024 5:00,189.082,189.164,189.063,189.115,353,189.1115
187,2024-08-15 05,8/15/2024 5:15,189.114,189.133,188.973,188.995,447,189.0928
187,2024-08-15 05,8/15/2024 5:30,188.996,189.029,188.928,189.029,498,189.0842
187,2024-08-15 05,8/15/2024 5:45,189.032,189.032,188.878,188.963,549,189.0667
187,2024-08-15 06,8/15/2024 6:00,188.957,189.166,188.924,189.139,784,189.0703
187,2024-08-15 06,8/15/2024 6:15,189.138,189.16,189.019,189.134,600,189.0677
187,2024-08-15 06,8/15/2024 6:30,189.138,189.282,189.095,189.162,660,189.0753
187,2024-08-15 06,8/15/2024 6:45,189.164,189.182,189.059,189.14,647,189.0817
188,2024-08-15 10,8/15/2024 10:00,189.433,189.465,189.331,189.334,569,189.2886
188,2024-08-15 10,8/15/2024 10:15,189.335,189.407,189.284,189.355,568,189.3067
188,2024-08-15 10,8/15/2024 10:30,189.349,189.358,189.273,189.283,491,189.3165
188,2024-08-15 10,8/15/2024 10:45,189.279,189.287,189.207,189.238,470,189.3144
188,2024-08-15 11,8/15/2024 11:00,189.233,189.375,189.184,189.375,662,189.334
188,2024-08-15 11,8/15/2024 11:15,189.38,189.434,189.345,189.421,470,189.353
188,2024-08-15 11,8/15/2024 11:30,189.416,189.447,189.352,189.391,592,189.3646
188,2024-08-15 11,8/15/2024 11:45,189.392,189.44,189.297,189.338,601,189.3622
189,2024-08-15 16,8/15/2024 16:00,191.522,191.591,191.475,191.56,521,191.4427
189,2024-08-15 16,8/15/2024 16:15,191.561,191.688,191.534,191.668,481,191.4753
189,2024-08-15 16,8/15/2024 16:30,191.67,191.682,191.509,191.518,543,191.5172
189,2024-08-15 16,8/15/2024 16:45,191.516,191.609,191.508,191.531,573,191.5489
189,2024-08-15 17,8/15/2024 17:00,191.536,191.536,191.426,191.506,544,191.5518
189,2024-08-15 17,8/15/2024 17:15,191.504,191.671,191.477,191.661,456,191.5643
189,2024-08-15 17,8/15/2024 17:30,191.663,191.701,191.587,191.657,459,191.57
189,2024-08-15 17,8/15/2024 17:45,191.656,191.68,191.612,191.674,486,191.5868
190,2024-08-16 02,8/16/2024 2:00,191.683,191.756,191.606,191.712,577,191.737
190,2024-08-16 02,8/16/2024 2:15,191.715,191.755,191.575,191.604,556,191.7086
190,2024-08-16 02,8/16/2024 2:30,191.609,191.63,191.472,191.56,765,191.6894
190,2024-08-16 02,8/16/2024 2:45,191.562,191.664,191.513,191.656,701,191.6875
190,2024-08-16 03,8/16/2024 3:00,191.653,191.657,191.539,191.564,599,191.6823
190,2024-08-16 03,8/16/2024 3:15,191.563,191.679,191.54,191.632,454,191.6616
190,2024-08-16 03,8/16/2024 3:30,191.633,191.727,191.621,191.681,432,191.6462
190,2024-08-16 03,8/16/2024 3:45,191.679,191.688,191.613,191.629,351,191.6334
191,2024-08-16 12,8/16/2024 12:00,191.095,191.156,190.9,191.126,1032,191.3877
191,2024-08-16 12,8/16/2024 12:15,191.127,191.206,190.982,191.106,845,191.3125
191,2024-08-16 12,8/16/2024 12:30,191.101,191.101,190.61,190.71,1447,191.216
191,2024-08-16 12,8/16/2024 12:45,190.718,190.761,190.423,190.463,1130,191.0978
191,2024-08-16 13,8/16/2024 13:00,190.459,190.604,190.368,190.566,1120,190.9973
191,2024-08-16 13,8/16/2024 13:15,190.567,190.755,190.565,190.625,1079,190.9104
191,2024-08-16 13,8/16/2024 13:30,190.63,190.909,190.6,190.816,1340,190.8693
191,2024-08-16 13,8/16/2024 13:45,190.819,190.901,190.663,190.676,1044,190.8207
192,2024-08-19 05,8/19/2024 5:00,189.351,189.491,189.186,189.237,880,189.8169
192,2024-08-19 05,8/19/2024 5:15,189.242,189.324,188.89,188.979,1229,189.6277
192,2024-08-19 05,8/19/2024 5:30,188.977,189.049,188.487,189.005,1646,189.4937
192,2024-08-19 05,8/19/2024 5:45,189.011,189.021,188.516,188.524,1326,189.3106
192,2024-08-19 06,8/19/2024 6:00,188.52,188.679,188.259,188.49,1704,189.1837
192,2024-08-19 06,8/19/2024 6:15,188.494,188.66,188.336,188.56,1317,189.0676
192,2024-08-19 06,8/19/2024 6:30,188.565,188.639,188.232,188.609,1301,188.9437
192,2024-08-19 06,8/19/2024 6:45,188.615,189.079,188.579,189.074,1257,188.8926
193,2024-08-19 11,8/19/2024 11:00,189.517,189.577,189.452,189.499,724,189.5473
193,2024-08-19 11,8/19/2024 11:15,189.498,189.535,189.167,189.233,760,189.5229
193,2024-08-19 11,8/19/2024 11:30,189.239,189.389,189.213,189.372,667,189.5151
193,2024-08-19 11,8/19/2024 11:45,189.371,189.371,189.168,189.213,703,189.501
193,2024-08-19 12,8/19/2024 12:00,189.216,189.229,189.021,189.198,728,189.4785
193,2024-08-19 12,8/19/2024 12:15,189.195,189.221,189.084,189.217,683,189.4397
193,2024-08-19 12,8/19/2024 12:30,189.221,189.279,189.166,189.245,729,189.3887
193,2024-08-19 12,8/19/2024 12:45,189.248,189.417,189.234,189.353,670,189.3479
194,2024-08-19 21,8/19/2024 21:00,190.376,190.419,190.343,190.409,67,190.4472
194,2024-08-19 21,8/19/2024 21:15,190.412,190.431,190.358,190.431,86,190.4372
194,2024-08-19 21,8/19/2024 21:30,190.423,190.446,190.283,190.378,115,190.4275
194,2024-08-19 21,8/19/2024 21:45,190.377,190.383,190.272,190.373,175,190.4166
194,2024-08-19 22,8/19/2024 22:00,190.337,190.42,190.328,190.375,148,190.4134
194,2024-08-19 22,8/19/2024 22:15,190.373,190.377,190.292,190.31,132,190.3992
194,2024-08-19 22,8/19/2024 22:30,190.308,190.348,190.307,190.334,80,190.3864
194,2024-08-19 22,8/19/2024 22:45,190.333,190.398,190.32,190.386,123,190.3806
195,2024-08-20 01,8/20/2024 1:00,190.033,190.091,189.468,189.753,1460,190.3088
195,2024-08-20 01,8/20/2024 1:15,189.748,190.035,189.718,190,946,190.2702
195,2024-08-20 01,8/20/2024 1:30,189.994,190.282,189.992,190.131,1055,190.2168
195,2024-08-20 01,8/20/2024 1:45,190.125,190.164,189.921,190.024,804,190.1482
195,2024-08-20 02,8/20/2024 2:00,190.029,190.444,189.963,190.234,914,190.1103
195,2024-08-20 02,8/20/2024 2:15,190.23,190.379,190.2,190.364,638,190.0904
195,2024-08-20 02,8/20/2024 2:30,190.368,190.595,190.339,190.428,839,190.1295
195,2024-08-20 02,8/20/2024 2:45,190.433,190.901,190.433,190.783,1148,190.1825
196,2024-08-20 07,8/20/2024 7:00,191.078,191.185,190.825,190.849,889,190.9993
196,2024-08-20 07,8/20/2024 7:15,190.845,190.907,190.745,190.84,828,191.0135
196,2024-08-20 07,8/20/2024 7:30,190.841,190.93,190.165,190.42,1679,190.9719
196,2024-08-20 07,8/20/2024 7:45,190.414,190.678,190.391,190.558,1351,190.9171
196,2024-08-20 08,8/20/2024 8:00,190.563,190.668,190.331,190.577,1326,190.8724
196,2024-08-20 08,8/20/2024 8:15,190.583,190.625,190.403,190.473,1067,190.8036
196,2024-08-20 08,8/20/2024 8:30,190.47,190.513,190.221,190.274,1097,190.7218
196,2024-08-20 08,8/20/2024 8:45,190.269,190.488,190.226,190.483,832,190.6579
197,2024-08-20 16,8/20/2024 16:00,189.785,189.829,189.721,189.792,662,189.8506
197,2024-08-20 16,8/20/2024 16:15,189.788,189.793,189.665,189.709,625,189.789
197,2024-08-20 16,8/20/2024 16:30,189.705,189.725,189.486,189.536,589,189.7237
197,2024-08-20 16,8/20/2024 16:45,189.541,189.548,189.37,189.37,533,189.6776
197,2024-08-20 17,8/20/2024 17:00,189.372,189.492,189.277,189.367,598,189.6381
197,2024-08-20 17,8/20/2024 17:15,189.371,189.388,189.319,189.377,421,189.6057
197,2024-08-20 17,8/20/2024 17:30,189.381,189.381,189.217,189.281,378,189.5612
197,2024-08-20 17,8/20/2024 17:45,189.276,189.446,189.276,189.444,337,189.5236
198,2024-08-20 21,8/20/2024 21:00,189.304,189.307,189.198,189.233,302,189.3669
198,2024-08-20 21,8/20/2024 21:15,189.221,189.239,189.048,189.154,390,189.3406
198,2024-08-20 21,8/20/2024 21:30,189.107,189.189,188.967,189.188,233,189.3111
198,2024-08-20 21,8/20/2024 21:45,189.189,189.19,189.071,189.14,183,189.2767
198,2024-08-20 22,8/20/2024 22:00,189.091,189.141,188.852,188.892,210,189.2218
198,2024-08-20 22,8/20/2024 22:15,188.906,189.116,188.904,189.044,326,189.1888
198,2024-08-20 22,8/20/2024 22:30,189.029,189.083,188.936,189.062,391,189.1531
198,2024-08-20 22,8/20/2024 22:45,189.058,189.137,188.864,189.097,434,189.1377
199,2024-08-21 15,8/21/2024 15:00,190.201,190.201,189.829,190.042,1766,190.1653
199,2024-08-21 15,8/21/2024 15:15,190.045,190.144,189.819,189.99,1441,190.1486
199,2024-08-21 15,8/21/2024 15:30,189.995,189.999,189.816,189.849,1113,190.1468
199,2024-08-21 15,8/21/2024 15:45,189.854,189.905,189.634,189.85,1075,190.1277
199,2024-08-21 16,8/21/2024 16:00,189.855,189.86,189.654,189.764,1050,190.107
199,2024-08-21 16,8/21/2024 16:15,189.758,189.927,189.696,189.897,898,190.0797
199,2024-08-21 16,8/21/2024 16:30,189.901,190.02,189.867,189.955,672,190.0594
199,2024-08-21 16,8/21/2024 16:45,189.948,190.097,189.915,190.031,615,190.0203
200,2024-08-21 18,8/21/2024 18:00,189.957,189.968,189.618,189.618,1301,189.8999
200,2024-08-21 18,8/21/2024 18:15,189.62,189.62,189.441,189.536,816,189.8685
200,2024-08-21 18,8/21/2024 18:30,189.542,189.766,189.522,189.719,930,189.864
200,2024-08-21 18,8/21/2024 18:45,189.721,189.824,189.678,189.691,573,189.8434
200,2024-08-21 19,8/21/2024 19:00,189.686,189.76,189.614,189.641,630,189.812
200,2024-08-21 19,8/21/2024 19:15,189.638,189.746,189.614,189.714,515,189.7803
200,2024-08-21 19,8/21/2024 19:30,189.718,189.806,189.698,189.765,500,189.7498
200,2024-08-21 19,8/21/2024 19:45,189.763,189.854,189.705,189.791,456,189.7378
201,2024-08-21 22,8/21/2024 22:00,189.978,190.005,189.624,189.834,319,189.9341
201,2024-08-21 22,8/21/2024 22:15,189.852,189.865,189.742,189.776,303,189.9326
201,2024-08-21 22,8/21/2024 22:30,189.787,189.875,189.737,189.827,293,189.9225
201,2024-08-21 22,8/21/2024 22:45,189.831,189.843,189.615,189.615,263,189.8827
201,2024-08-21 23,8/21/2024 23:00,189.671,189.756,189.638,189.74,564,189.8467
201,2024-08-21 23,8/21/2024 23:15,189.738,189.756,189.641,189.713,380,189.8214
201,2024-08-21 23,8/21/2024 23:30,189.707,189.911,189.635,189.886,534,189.8169
201,2024-08-21 23,8/21/2024 23:45,189.887,189.98,189.843,189.972,426,189.8142
202,2024-08-22 04,8/22/2024 4:00,190.071,190.187,189.998,190.181,427,190.2363
202,2024-08-22 04,8/22/2024 4:15,190.176,190.176,189.697,189.752,747,190.16
202,2024-08-22 04,8/22/2024 4:30,189.758,189.845,189.677,189.82,747,190.1003
202,2024-08-22 04,8/22/2024 4:45,189.825,189.902,189.745,189.849,543,190.0583
202,2024-08-22 05,8/22/2024 5:00,189.853,189.939,189.768,189.88,479,190.0177
202,2024-08-22 05,8/22/2024 5:15,189.878,189.953,189.78,189.793,381,189.9685
202,2024-08-22 05,8/22/2024 5:30,189.794,189.937,189.718,189.928,412,189.946
202,2024-08-22 05,8/22/2024 5:45,189.922,190.065,189.821,190.025,445,189.9352
203,2024-08-22 15,8/22/2024 15:00,191.563,191.614,191.408,191.495,725,191.5551
203,2024-08-22 15,8/22/2024 15:15,191.492,191.494,191.159,191.245,863,191.5239
203,2024-08-22 15,8/22/2024 15:30,191.239,191.243,190.849,190.895,814,191.4855
203,2024-08-22 15,8/22/2024 15:45,190.889,191.137,190.85,191.1,873,191.4417
203,2024-08-22 16,8/22/2024 16:00,191.104,191.291,191.081,191.186,659,191.3931
203,2024-08-22 16,8/22/2024 16:15,191.188,191.505,191.185,191.491,615,191.3752
203,2024-08-22 16,8/22/2024 16:30,191.49,191.64,191.452,191.617,676,191.3707
203,2024-08-22 16,8/22/2024 16:45,191.612,191.612,191.372,191.455,736,191.3544
204,2024-08-23 01,8/23/2024 1:00,191.293,191.36,191.15,191.219,940,191.3257
204,2024-08-23 01,8/23/2024 1:15,191.221,191.231,190.836,191.025,1064,191.2966
204,2024-08-23 01,8/23/2024 1:30,191.019,191.036,190.812,190.854,880,191.2615
204,2024-08-23 01,8/23/2024 1:45,190.852,190.859,190.579,190.626,1194,191.2002
204,2024-08-23 02,8/23/2024 2:00,190.622,190.742,190.367,190.735,1066,191.1356
204,2024-08-23 02,8/23/2024 2:15,190.73,190.784,190.633,190.697,681,191.0603
204,2024-08-23 02,8/23/2024 2:30,190.699,190.796,190.585,190.602,644,190.9745
204,2024-08-23 02,8/23/2024 2:45,190.601,190.846,190.592,190.74,688,190.9165
205,2024-08-23 06,8/23/2024 6:00,190.959,191.036,190.852,191.008,640,190.975
205,2024-08-23 06,8/23/2024 6:15,191.006,191.086,190.757,190.84,587,190.9754
205,2024-08-23 06,8/23/2024 6:30,190.839,190.929,190.769,190.892,607,190.9731
205,2024-08-23 06,8/23/2024 6:45,190.895,190.913,190.638,190.827,759,190.9463
205,2024-08-23 07,8/23/2024 7:00,190.826,190.992,190.733,190.934,741,190.9306
205,2024-08-23 07,8/23/2024 7:15,190.933,190.992,190.82,190.97,795,190.9213
205,2024-08-23 07,8/23/2024 7:30,190.971,191.276,190.924,191.209,868,190.9438
205,2024-08-23 07,8/23/2024 7:45,191.205,191.405,191.186,191.25,867,190.9738
206,2024-08-26 00,8/26/2024 0:00,190.175,190.326,189.866,190.016,1373,190.1125
206,2024-08-26 00,8/26/2024 0:15,190.023,190.05,189.684,189.759,1257,190.0515
206,2024-08-26 00,8/26/2024 0:30,189.763,189.937,189.635,189.839,1020,189.9804
206,2024-08-26 00,8/26/2024 0:45,189.834,189.976,189.605,189.909,1492,189.94
206,2024-08-26 01,8/26/2024 1:00,189.902,189.956,189.606,189.751,1387,189.8967
206,2024-08-26 01,8/26/2024 1:15,189.752,189.923,189.663,189.883,1103,189.8937
206,2024-08-26 01,8/26/2024 1:30,189.886,190.056,189.839,189.997,1119,189.9258
206,2024-08-26 01,8/26/2024 1:45,190.001,190.081,189.861,189.893,802,189.9233
207,2024-08-26 06,8/26/2024 6:00,190.165,190.189,190.002,190.189,950,190.0924
207,2024-08-26 06,8/26/2024 6:15,190.186,190.187,189.839,189.872,885,190.0724
207,2024-08-26 06,8/26/2024 6:30,189.876,189.961,189.751,189.894,939,190.0667
207,2024-08-26 06,8/26/2024 6:45,189.892,189.899,189.669,189.766,842,190.0475
207,2024-08-26 07,8/26/2024 7:00,189.76,189.855,189.537,189.623,953,190.0064
207,2024-08-26 07,8/26/2024 7:15,189.627,189.71,189.492,189.709,927,189.9633
207,2024-08-26 07,8/26/2024 7:30,189.714,189.762,189.614,189.741,694,189.9357
207,2024-08-26 07,8/26/2024 7:45,189.738,189.877,189.737,189.847,646,189.9046
208,2024-08-26 12,8/26/2024 12:00,190.087,190.224,190.083,190.169,603,190.0273
208,2024-08-26 12,8/26/2024 12:15,190.171,190.207,190.044,190.157,700,190.0566
208,2024-08-26 12,8/26/2024 12:30,190.161,190.439,190.113,190.169,1103,190.0818
208,2024-08-26 12,8/26/2024 12:45,190.163,190.189,189.966,190.005,1035,190.0808
208,2024-08-26 13,8/26/2024 13:00,190,190.086,189.887,189.896,928,190.0694
208,2024-08-26 13,8/26/2024 13:15,189.9,190.191,189.85,190.174,805,190.077
208,2024-08-26 13,8/26/2024 13:30,190.169,190.271,190.12,190.218,1021,190.0944
208,2024-08-26 13,8/26/2024 13:45,190.214,190.432,190.192,190.422,1126,190.1344
209,2024-08-26 22,8/26/2024 22:00,190.516,190.516,190.364,190.402,302,190.539
209,2024-08-26 22,8/26/2024 22:15,190.389,190.405,190.289,190.356,260,190.5132
209,2024-08-26 22,8/26/2024 22:30,190.354,190.389,190.262,190.388,253,190.4935
209,2024-08-26 22,8/26/2024 22:45,190.385,190.403,190.307,190.368,189,190.48
209,2024-08-26 23,8/26/2024 23:00,190.384,190.384,190.233,190.321,457,190.4628
209,2024-08-26 23,8/26/2024 23:15,190.319,190.467,190.274,190.445,397,190.4497
209,2024-08-26 23,8/26/2024 23:30,190.446,190.621,190.445,190.61,304,190.4537
209,2024-08-26 23,8/26/2024 23:45,190.606,190.642,190.527,190.623,405,190.4614
210,2024-08-27 04,8/27/2024 4:00,191.037,191.042,190.944,190.952,480,191.0226
210,2024-08-27 04,8/27/2024 4:15,190.953,191.021,190.947,190.975,356,191.0304
210,2024-08-27 04,8/27/2024 4:30,190.977,190.988,190.867,190.979,409,191.044
210,2024-08-27 04,8/27/2024 4:45,190.981,190.981,190.803,190.816,412,191.0245
210,2024-08-27 05,8/27/2024 5:00,190.819,190.987,190.805,190.977,457,191.008
210,2024-08-27 05,8/27/2024 5:15,190.981,191.011,190.874,190.912,378,190.9912
210,2024-08-27 05,8/27/2024 5:30,190.917,191.12,190.917,191.118,394,190.9989
210,2024-08-27 05,8/27/2024 5:45,191.117,191.162,191.024,191.057,504,190.9936
211,2024-08-27 12,8/27/2024 12:00,191.071,191.071,190.896,190.914,832,191.3264
211,2024-08-27 12,8/27/2024 12:15,190.912,190.985,190.845,190.977,778,191.256
211,2024-08-27 12,8/27/2024 12:30,190.974,190.974,190.682,190.689,854,191.1673
211,2024-08-27 12,8/27/2024 12:45,190.685,190.807,190.661,190.771,946,191.1059
211,2024-08-27 13,8/27/2024 13:00,190.765,190.921,190.648,190.855,780,191.049
211,2024-08-27 13,8/27/2024 13:15,190.852,190.961,190.817,190.844,728,190.9995
211,2024-08-27 13,8/27/2024 13:30,190.849,190.869,190.617,190.706,1006,190.9323
211,2024-08-27 13,8/27/2024 13:45,190.711,190.982,190.666,190.934,966,190.9021
212,2024-08-27 16,8/27/2024 16:00,190.918,190.938,190.842,190.843,448,190.9247
212,2024-08-27 16,8/27/2024 16:15,190.841,190.841,190.692,190.696,421,190.9009
212,2024-08-27 16,8/27/2024 16:30,190.692,190.757,190.614,190.674,443,190.8716
212,2024-08-27 16,8/27/2024 16:45,190.677,190.775,190.676,190.723,411,190.8397
212,2024-08-27 17,8/27/2024 17:00,190.719,190.794,190.716,190.779,479,190.8125
212,2024-08-27 17,8/27/2024 17:15,190.777,190.818,190.696,190.765,489,190.7994
212,2024-08-27 17,8/27/2024 17:30,190.77,190.825,190.746,190.797,378,190.7873
212,2024-08-27 17,8/27/2024 17:45,190.8,190.974,190.764,190.974,361,190.7961
213,2024-08-27 22,8/27/2024 22:00,190.775,190.807,190.624,190.647,263,190.8313
213,2024-08-27 22,8/27/2024 22:15,190.649,190.656,190.429,190.515,379,190.7906
213,2024-08-27 22,8/27/2024 22:30,190.517,190.62,190.418,190.563,347,190.7514
213,2024-08-27 22,8/27/2024 22:45,190.564,190.729,190.546,190.729,254,190.7381
213,2024-08-27 23,8/27/2024 23:00,190.747,190.758,190.591,190.694,393,190.7208
213,2024-08-27 23,8/27/2024 23:15,190.692,190.703,190.604,190.649,277,190.7
213,2024-08-27 23,8/27/2024 23:30,190.644,190.744,190.568,190.675,380,190.6871
213,2024-08-27 23,8/27/2024 23:45,190.681,190.864,190.637,190.816,482,190.6848
214,2024-08-28 09,8/28/2024 9:00,190.965,190.966,190.696,190.862,752,191.1062
214,2024-08-28 09,8/28/2024 9:15,190.868,190.877,190.666,190.762,661,191.0614
214,2024-08-28 09,8/28/2024 9:30,190.761,190.849,190.626,190.67,669,191.0134
214,2024-08-28 09,8/28/2024 9:45,190.664,190.787,190.532,190.781,588,190.9778
214,2024-08-28 10,8/28/2024 10:00,190.786,190.902,190.705,190.874,661,190.9478
214,2024-08-28 10,8/28/2024 10:15,190.869,190.998,190.841,190.949,733,190.9156
214,2024-08-28 10,8/28/2024 10:30,190.947,190.952,190.789,190.872,642,190.8773
214,2024-08-28 10,8/28/2024 10:45,190.874,190.885,190.787,190.877,479,190.8577
215,2024-08-28 17,8/28/2024 17:00,190.84,190.909,190.792,190.841,490,190.7274
215,2024-08-28 17,8/28/2024 17:15,190.838,190.844,190.676,190.71,531,190.7062
215,2024-08-28 17,8/28/2024 17:30,190.714,190.822,190.711,190.732,383,190.6965
215,2024-08-28 17,8/28/2024 17:45,190.736,190.768,190.393,190.475,621,190.6831
215,2024-08-28 18,8/28/2024 18:00,190.477,190.509,190.345,190.473,685,190.6642
215,2024-08-28 18,8/28/2024 18:15,190.475,190.584,190.458,190.56,398,190.6502
215,2024-08-28 18,8/28/2024 18:30,190.555,190.639,190.507,190.626,377,190.6617
215,2024-08-28 18,8/28/2024 18:45,190.624,190.805,190.608,190.731,421,190.6766
216,2024-08-28 22,8/28/2024 22:00,190.499,190.53,190.26,190.455,328,190.6052
216,2024-08-28 22,8/28/2024 22:15,190.434,190.447,190.24,190.32,376,190.5614
216,2024-08-28 22,8/28/2024 22:30,190.318,190.493,190.273,190.371,464,190.5203
