2024.11.05,10:00,2736.38,2743.12,2732.00,2742.42,12242
2024.11.05,11:00,2742.42,2744.93,2738.73,2739.80,9896
2024.11.05,12:00,2739.79,2740.13,2735.50,2737.79,10112
2024.11.05,13:00,2737.77,2742.85,2737.76,2741.60,8899
2024.11.05,14:00,2741.58,2743.02,2737.46,2737.82,8809
2024.11.05,15:00,2737.92,2746.63,2736.24,2744.61,15826
2024.11.05,16:00,2744.58,2749.86,2741.38,2746.47,18207
2024.11.05,17:00,2745.76,2745.76,2732.89,2741.93,21906
2024.11.05,18:00,2741.92,2744.44,2736.23,2738.80,13734
2024.11.05,19:00,2738.79,2743.57,2738.15,2741.88,8141
2024.11.05,20:00,2741.89,2743.81,2739.26,2741.13,8043
2024.11.05,21:00,2741.11,2742.12,2739.38,2740.32,6134
2024.11.05,22:00,2740.35,2743.38,2739.54,2742.88,5533
2024.11.05,23:00,2742.88,2744.81,2742.43,2743.75,3010
2024.11.06,01:00,2742.76,2746.23,2741.78,2745.49,3700
2024.11.06,02:00,2745.47,2745.51,2735.17,2737.78,12805
2024.11.06,03:00,2737.80,2749.56,2732.49,2746.91,21043
2024.11.06,04:00,2746.92,2748.20,2736.63,2737.32,21669
2024.11.06,05:00,2737.35,2743.42,2730.32,2733.95,20330
2024.11.06,06:00,2733.94,2742.95,2733.02,2741.71,14995
2024.11.06,07:00,2741.73,2743.50,2736.27,2738.86,19406
2024.11.06,08:00,2738.86,2739.15,2701.35,2706.88,24051
2024.11.06,09:00,2706.81,2733.08,2704.13,2725.76,20711
2024.11.06,10:00,2725.65,2733.65,2722.61,2724.33,18012
2024.11.06,11:00,2724.33,2728.43,2716.32,2724.53,14524
2024.11.06,12:00,2724.39,2727.11,2718.57,2720.09,11877
2024.11.06,13:00,2720.08,2722.59,2696.04,2699.15,15731
2024.11.06,14:00,2698.91,2707.89,2693.21,2694.99,17743
2024.11.06,15:00,2694.99,2694.99,2658.94,2664.06,27674
2024.11.06,16:00,2663.90,2670.24,2652.23,2659.72,25198
2024.11.06,17:00,2659.71,2675.81,2657.37,2675.62,25003
2024.11.06,18:00,2675.63,2678.11,2662.78,2666.05,17718
2024.11.06,19:00,2666.09,2669.13,2661.48,2663.17,12265
2024.11.06,20:00,2663.20,2669.48,2662.77,2665.51,12886
2024.11.06,21:00,2665.56,2668.40,2664.88,2666.95,11124
2024.11.06,22:00,2666.91,2667.59,2659.25,2660.56,9483
2024.11.06,23:00,2660.54,2662.28,2658.80,2658.82,3009
2024.11.07,01:00,2658.46,2664.19,2657.62,2663.85,3710
2024.11.07,02:00,2663.84,2664.12,2660.82,2661.40,6459
2024.11.07,03:00,2661.37,2663.86,2643.26,2649.28,20652
2024.11.07,04:00,2649.29,2657.43,2649.28,2657.28,16999
2024.11.07,05:00,2657.29,2661.12,2655.49,2659.12,11210
2024.11.07,06:00,2659.08,2659.51,2653.98,2654.43,7605
2024.11.07,07:00,2654.68,2660.56,2654.57,2659.06,10416
2024.11.07,08:00,2659.08,2659.34,2652.64,2656.96,12868
2024.11.07,09:00,2656.88,2667.46,2656.02,2663.18,13942
2024.11.07,10:00,2663.17,2666.59,2657.28,2657.51,13674
2024.11.07,11:00,2657.44,2665.97,2657.36,2661.47,10376
2024.11.07,12:00,2661.51,2668.27,2659.73,2666.47,9556
2024.11.07,13:00,2666.41,2668.02,2663.73,2666.17,7793
2024.11.07,14:00,2666.20,2673.90,2664.19,2673.56,11568
2024.11.07,15:00,2673.53,2684.96,2672.33,2684.42,22498
2024.11.07,16:00,2684.42,2694.87,2682.25,2691.73,20831
2024.11.07,17:00,2691.69,2700.02,2689.98,2698.70,21378
2024.11.07,18:00,2698.67,2699.36,2690.52,2695.68,15580
2024.11.07,19:00,2695.74,2700.25,2694.18,2699.26,10145
2024.11.07,20:00,2699.24,2699.29,2693.81,2695.30,9792
2024.11.07,21:00,2695.45,2697.81,2687.33,2694.24,19150
2024.11.07,22:00,2694.35,2710.12,2692.73,2704.30,15240
2024.11.07,23:00,2704.30,2708.33,2703.53,2706.39,3157
2024.11.08,01:00,2705.57,2707.84,2703.88,2706.74,3624
2024.11.08,02:00,2706.73,2710.22,2705.44,2706.17,5707
2024.11.08,03:00,2706.20,2707.46,2698.97,2699.69,15862
2024.11.08,04:00,2699.69,2700.88,2694.98,2697.36,13207
2024.11.08,05:00,2697.27,2700.46,2693.96,2695.06,9357
2024.11.08,06:00,2695.05,2695.98,2693.16,2693.46,6393
2024.11.08,07:00,2693.44,2696.19,2693.44,2695.07,8926
2024.11.08,08:00,2695.08,2695.68,2685.85,2686.27,14178
2024.11.08,09:00,2686.17,2687.69,2680.23,2687.32,11639
2024.11.08,10:00,2687.33,2691.72,2681.83,2688.59,18104
2024.11.08,11:00,2688.58,2690.97,2686.96,2689.15,12006
2024.11.08,12:00,2689.17,2689.23,2681.88,2688.44,11275
2024.11.08,13:00,2688.51,2694.88,2686.66,2691.76,10135
2024.11.08,14:00,2691.77,2693.00,2686.08,2691.80,10942
2024.11.08,15:00,2691.78,2700.99,2687.79,2697.44,20339
2024.11.08,16:00,2697.43,2704.00,2687.62,2691.20,20575
2024.11.08,17:00,2690.27,2692.75,2683.36,2687.40,20871
2024.11.08,18:00,2687.36,2689.21,2682.85,2683.17,14282
2024.11.08,19:00,2683.32,2688.46,2683.32,2687.81,10680
2024.11.08,20:00,2687.82,2688.68,2683.72,2684.82,9401
2024.11.08,21:00,2684.97,2687.36,2683.14,2686.92,7116
2024.11.08,22:00,2686.92,2688.39,2684.83,2684.96,7862
2024.11.08,23:00,2684.95,2685.74,2682.64,2684.45,2383
2024.11.11,01:00,2684.67,2685.45,2679.01,2685.40,4306
2024.11.11,02:00,2685.39,2686.03,2682.52,2683.84,5622
2024.11.11,03:00,2683.86,2684.74,2671.73,2672.86,17374
2024.11.11,04:00,2672.89,2675.12,2666.43,2671.84,12718
2024.11.11,05:00,2671.83,2671.85,2667.86,2670.10,7945
2024.11.11,06:00,2670.06,2672.27,2668.73,2672.02,8244
2024.11.11,07:00,2672.02,2674.15,2666.84,2669.10,9974
2024.11.11,08:00,2669.12,2673.98,2668.28,2673.11,9571
2024.11.11,09:00,2673.15,2673.90,2668.70,2669.46,12428
2024.11.11,10:00,2669.45,2671.65,2667.45,2669.42,12739
2024.11.11,11:00,2669.39,2670.67,2663.72,2666.73,12881
2024.11.11,12:00,2666.72,2675.24,2660.84,2661.82,12833
2024.11.11,13:00,2661.80,2666.90,2658.88,2662.49,12128
2024.11.11,14:00,2662.85,2663.06,2656.58,2657.18,12950
2024.11.11,15:00,2657.15,2657.53,2634.18,2635.48,20447
2024.11.11,16:00,2635.44,2635.62,2617.58,2622.33,22603
2024.11.11,17:00,2622.90,2626.14,2613.33,2614.43,19270
2024.11.11,18:00,2614.45,2618.02,2612.57,2615.04,14936
2024.11.11,19:00,2615.07,2616.81,2611.44,2612.44,9781
2024.11.11,20:00,2612.43,2619.19,2610.49,2618.83,8946
2024.11.11,21:00,2618.84,2620.52,2617.76,2619.16,6821
2024.11.11,22:00,2619.14,2626.06,2619.14,2621.93,7187
2024.11.11,23:00,2621.83,2622.98,2619.10,2619.30,2482
2024.11.12,01:00,2619.27,2623.96,2618.86,2623.85,2291
2024.11.12,02:00,2623.94,2625.04,2622.09,2623.88,5003
2024.11.12,03:00,2623.85,2627.05,2619.09,2624.05,14810
2024.11.12,04:00,2624.03,2625.34,2620.32,2621.87,13154
2024.11.12,05:00,2621.86,2623.59,2618.69,2618.86,8641
2024.11.12,06:00,2618.84,2619.00,2615.54,2617.63,7377
2024.11.12,07:00,2617.68,2618.05,2605.29,2606.77,13773
2024.11.12,08:00,2606.76,2609.99,2603.29,2607.78,14341
2024.11.12,09:00,2607.83,2608.94,2595.18,2598.16,13717
2024.11.12,10:00,2598.58,2606.39,2598.08,2600.50,13909
2024.11.12,11:00,2600.50,2600.61,2590.73,2593.14,13925
2024.11.12,12:00,2593.14,2598.51,2589.57,2596.55,12017
2024.11.12,13:00,2596.48,2599.02,2592.43,2597.74,12660
2024.11.12,14:00,2597.74,2607.07,2597.74,2605.19,15507
2024.11.12,15:00,2605.20,2616.25,2604.35,2611.44,19413
2024.11.12,16:00,2611.55,2616.94,2608.76,2610.25,20720
2024.11.12,17:00,2610.27,2611.61,2597.26,2598.32,21351
2024.11.12,18:00,2598.34,2604.07,2597.73,2600.65,15587
2024.11.12,19:00,2600.68,2601.07,2592.35,2597.29,14486
2024.11.12,20:00,2597.40,2601.97,2596.33,2599.03,11549
2024.11.12,21:00,2599.06,2601.33,2597.87,2598.07,9283
2024.11.12,22:00,2598.07,2601.20,2595.05,2599.59,7614
2024.11.12,23:00,2599.97,2600.63,2596.97,2598.00,3100
2024.11.13,01:00,2598.49,2599.63,2597.34,2598.76,1920
2024.11.13,02:00,2598.82,2599.77,2597.89,2599.32,4318
2024.11.13,03:00,2599.34,2611.05,2599.32,2608.00,16571
2024.11.13,04:00,2608.01,2612.45,2605.05,2612.00,11853
2024.11.13,05:00,2611.99,2613.19,2606.33,2611.43,9940
2024.11.13,06:00,2611.44,2612.22,2605.98,2606.13,6831
2024.11.13,07:00,2606.22,2607.77,2603.44,2605.66,9018
2024.11.13,08:00,2605.61,2607.34,2604.11,2605.32,10254
2024.11.13,09:00,2605.29,2607.29,2604.20,2606.02,9037
2024.11.13,10:00,2606.11,2610.63,2600.92,2607.50,13281
2024.11.13,11:00,2607.51,2611.54,2607.19,2608.49,10283
2024.11.13,12:00,2608.48,2610.31,2606.86,2608.94,8611
2024.11.13,13:00,2608.95,2611.52,2605.75,2610.69,9901
2024.11.13,14:00,2610.75,2612.60,2608.80,2609.50,10968
2024.11.13,15:00,2609.54,2618.63,2607.04,2612.15,21839
2024.11.13,16:00,2612.10,2616.26,2601.03,2601.87,25166
2024.11.13,17:00,2601.90,2606.66,2593.48,2605.25,25534
2024.11.13,18:00,2605.33,2605.90,2584.58,2585.70,20308
2024.11.13,19:00,2585.71,2586.68,2577.48,2583.18,17549
2024.11.13,20:00,2583.20,2585.33,2579.49,2582.60,11809
2024.11.13,21:00,2582.59,2584.78,2580.42,2580.79,9323
2024.11.13,22:00,2580.79,2581.00,2572.88,2573.55,9794
2024.11.13,23:00,2573.64,2576.95,2572.51,2572.70,3103
2024.11.14,01:00,2571.82,2581.25,2569.15,2570.71,6054
2024.11.14,02:00,2570.69,2574.60,2569.55,2572.35,6053
2024.11.14,03:00,2572.37,2572.78,2561.43,2562.46,17261
2024.11.14,04:00,2562.43,2564.49,2558.79,2560.50,14414
2024.11.14,05:00,2560.52,2564.92,2559.83,2560.56,9866
2024.11.14,06:00,2560.55,2565.16,2559.18,2565.04,7169
2024.11.14,07:00,2565.06,2565.07,2555.21,2558.52,12332
2024.11.14,08:00,2558.57,2560.33,2551.75,2554.94,13909
2024.11.14,09:00,2554.93,2558.78,2550.24,2556.82,14452
2024.11.14,10:00,2556.84,2559.71,2554.37,2556.03,14677
2024.11.14,11:00,2556.01,2558.22,2536.66,2543.41,17019
2024.11.14,12:00,2543.43,2547.97,2538.88,2546.97,13935
2024.11.14,13:00,2547.00,2554.94,2545.07,2553.51,16198
2024.11.14,14:00,2553.55,2556.73,2549.97,2552.14,14416
2024.11.14,15:00,2552.11,2560.10,2551.13,2557.02,22997
2024.11.14,16:00,2556.97,2565.80,2554.17,2559.56,23380
2024.11.14,17:00,2559.56,2572.87,2558.48,2570.14,23741
2024.11.14,18:00,2570.23,2577.33,2569.12,2573.83,17425
2024.11.14,19:00,2573.91,2575.77,2567.34,2572.83,14072
2024.11.14,20:00,2572.90,2573.31,2567.07,2569.77,12544
